UBS_LON,UBS_LAT,UF,CITY,CITY_LON,CITY_LAT,POPULATION_2021,PIB_2019
-47.60931,-21.20673,SP,Serrana,-47.59,-21.21,46166,1008334.434
-45.049,-4.609,MA,Lago do Junco,-45.04,-4.6,10900,70236.999
-50.76181,-20.41577,SP,Palmeira d`Oeste,-50.76,-20.41,0,0.0
-47.45356,-23.47944,SP,Sorocaba,-47.45,-23.5,695328,37283417.564
-47.43308,-23.49981,SP,Sorocaba,-47.45,-23.5,695328,37283417.564
-47.775,-1.675,PA,São Domingos do Capim,-47.77,-1.67,32285,346817.189
-46.49639,-23.46046,SP,Guarulhos,-46.53,-23.46,1404694,65165261.621
-45.56689,-23.7897,SP,São Sebastião,-45.4,-23.76,34424,564021.749
-45.42565,-23.72941,SP,São Sebastião,-45.4,-23.76,34424,564021.749
-45.41634,-23.75995,SP,São Sebastião,-45.4,-23.76,34424,564021.749
-35.98807,-8.3002,PE,Caruaru,-35.97,-8.28,369343,7610822.13
-39.43516,-11.50184,BA,Retirolândia,-39.42,-11.49,14588,125330.356
-35.26783,-6.6953,PB,Jacaraú,-35.29,-6.61,14467,135670.873
-47.891,-22.018,SP,São Carlos,-47.89,-22.01,256915,11801092.849
-43.775,-22.852,RJ,Itaguaí,-43.77,-22.85,136547,7948882.755
-48.59587,-24.58614,SP,Iporanga,-48.59,-24.58,4180,58005.23
-39.27841,-7.30277,CE,Barbalha,-39.3,-7.3,61662,1054404.526
-39.302,-7.305,CE,Barbalha,-39.3,-7.3,61662,1054404.526
-39.302,-7.305,CE,Barbalha,-39.3,-7.3,61662,1054404.526
-52.895,-14.516,MT,Campinápolis,-52.89,-14.51,16223,295587.048
-38.04695,-5.04803,CE,Russas,-37.97,-4.94,79550,1100877.771
-46.752,-20.739,MG,Itaú de Minas,-46.75,-20.73,16286,507376.136
-47.57832,-20.89979,SP,Batatais,-47.58,-20.89,63438,1690904.623
-44.06997,-20.028,MG,Ibirité,-44.05,-20.02,184030,2538029.381
-50.012,-24.791,PR,Castro,-50.01,-24.79,72125,2763699.749
-40.51625,-9.38657,PE,Petrolina,-40.5,-9.39,359372,7266146.277
-35.61754,-7.30009,PB,Ingá,-35.61,-7.26,18184,179566.088
-47.41336,-23.41561,SP,Sorocaba,-47.45,-23.5,695328,37283417.564
-34.92265,-7.92814,PE,Abreu e Lima,-34.9,-7.91,100698,1775521.662
-43.847,-19.986,MG,Nova Lima,-43.84,-19.98,97378,11859912.931
-46.89759,-22.71159,SP,Pedreira,-46.9,-22.74,48992,1264211.916
-48.358,-9.751,TO,Lajeado,-48.35,-9.75,3199,68336.634
-38.967,-12.267,BA,Feira de Santana,-38.96,-12.26,624107,14898191.625
-43.83657,-20.00631,MG,Nova Lima,-43.84,-19.98,97378,11859912.931
-43.37129,-22.92164,RJ,Rio de Janeiro,-43.2,-22.9,6775561,354981483.803
-45.43977,-19.14991,MG,Abaeté,-45.44,-19.15,23263,517314.892
-60.45942,0.58279,RR,Rorainópolis,-60.41,0.94,31387,611056.492
-45.947,-21.429,MG,Alfenas,-45.94,-21.42,80973,2582381.956
-47.05573,-1.75934,PA,Capitão Poço,-47.06,-1.74,54545,679265.949
-47.06491,-1.74505,PA,Capitão Poço,-47.06,-1.74,54545,679265.949
-47.05573,-1.75934,PA,Capitão Poço,-47.06,-1.74,54545,679265.949
-47.17276,-1.76667,PA,Capitão Poço,-47.06,-1.74,54545,679265.949
-43.43197,-21.65953,MG,Juiz de Fora,-43.34,-21.76,577532,18695464.852
-54.66557,-30.99545,RS,Dom Pedrito,-54.67,-30.98,38222,1345518.428
-49.16268,-26.51103,SC,Jaraguá do Sul,-49.06,-26.48,184579,9805823.997
-43.37535,-21.75526,MG,Juiz de Fora,-43.34,-21.76,577532,18695464.852
-43.30489,-21.6666,MG,Juiz de Fora,-43.34,-21.76,577532,18695464.852
-43.34317,-21.78657,MG,Juiz de Fora,-43.34,-21.76,577532,18695464.852
-36.24328,-7.26713,PB,Boa Vista,-36.24,-7.25,436591,10571980.09
-47.49245,-23.58906,SP,Votorantim,-47.43,-23.54,124468,3406950.147
-46.89458,-23.59923,SP,Cotia,-46.91,-23.6,257882,13365734.114
-43.35434,-21.71318,MG,Juiz de Fora,-43.34,-21.76,577532,18695464.852
-61.517,-11.196,RO,Ministro Andreazza,-61.51,-11.19,9461,216408.886
-47.524,-23.215,SP,Porto Feliz,-47.52,-23.21,53698,2996395.107
-49.366,-26.923,SC,Rodeio,-49.36,-26.92,11647,305813.639
-44.24139,-20.3239,MG,Bonfim,-44.23,-20.32,12701,337914.615
-55.70744,-12.58759,MT,Sorriso,-55.71,-12.54,94941,6233674.516
-47.133,-23.308,SP,Cabreúva,-47.13,-23.3,51130,5320943.431
-49.80634,-17.73206,GO,Vicentinópolis,-49.8,-17.73,9002,342355.634
-35.17015,-7.90168,PE,Paudalho,-35.18,-7.89,57346,872151.259
-49.1928,-26.87445,SC,Indaial,-49.23,-26.89,72346,2976158.918
-43.757,-21.606,MG,Bias Fortes,-43.75,-21.6,3282,32515.571
-44.99752,-12.15028,BA,Barreiras,-44.99,-12.15,158432,5178166.436
-43.44065,-21.70964,MG,Juiz de Fora,-43.34,-21.76,577532,18695464.852
-46.986,-22.706,SP,Jaguariúna,-46.98,-22.7,59921,12348795.526
-50.80754,-29.59034,RS,Igrejinha,-50.79,-29.57,37754,1947198.004
-67.53549,-10.09191,AC,Senador Guiomard,-67.73,-10.15,23446,361397.526
-38.404,-12.784,BA,Simões Filho,-38.4,-12.78,137117,5460734.544
-61.98862,-11.93101,RO,Alta Floresta d`Oeste,-61.99,-11.92,0,0.0
-51.33585,-20.41766,SP,Ilha Solteira,-51.34,-20.43,26886,649512.587
-49.79,-27.299,SC,Trombudo Central,-49.79,-27.29,7506,277000.433
-44.16013,-19.48869,MG,Prudente de Morais,-44.15,-19.48,10931,169700.546
-43.87539,-4.54185,MA,Codó,-43.88,-4.45,123368,1035102.016
-42.781,-14.223,BA,Guanambi,-42.78,-14.22,85353,1449606.999
-42.781,-14.223,BA,Guanambi,-42.78,-14.22,85353,1449606.999
-49.48096,-28.9351,SC,Araranguá,-49.48,-28.93,69493,1941336.799
-53.72848,-24.74228,PR,Toledo,-53.74,-24.71,6336,81571.066
-46.54628,-23.58028,SP,São Paulo,-46.63,-23.54,12396372,763805984.798
-35.30609,-8.11734,PE,Vitória de Santo Antão,-35.29,-8.11,140389,4184120.371
-47.55305,-4.29588,PA,Dom Eliseu,-47.5,-4.28,61206,629324.352
-44.1686,-2.569,MA,São José de Ribamar,-44.05,-2.56,180345,2133552.538
-35.291,-8.118,PE,Vitória de Santo Antão,-35.29,-8.11,140389,4184120.371
-44.12835,-2.55403,MA,São José de Ribamar,-44.05,-2.56,180345,2133552.538
-39.087,-16.4048,BA,Porto Seguro,-39.06,-16.45,152529,3379269.879
-47.38459,-22.73483,SP,Santa Bárbara d`Oeste,-47.41,-22.75,0,0.0
-35.224,-8.359,PE,Escada,-35.22,-8.35,69701,1061909.262
-52.23516,-15.905,GO,Aragarças,-52.25,-15.89,20410,236228.915
-40.70071,-3.97927,CE,Pacujá,-40.69,-3.98,6565,51039.021
-35.064,-8.399,PE,Ipojuca,-35.06,-8.39,99101,12718762.304
-58.88333,-11.5,MT,Juína,-58.74,-11.37,41190,1090313.822
-51.939,-23.425,PR,Maringá,-51.93,-23.42,436472,19311874.789
-48.67459,-26.89079,SC,Itajaí,-48.66,-26.9,226617,28215220.151
-43.763,-21.063,MG,Ressaquinha,-43.76,-21.06,4826,221196.556
-48.953,-2.947,PA,Tailândia,-48.95,-2.94,111554,951253.585
-48.14415,-0.86342,PA,Vigia,-48.14,-0.85,54650,388467.986
-34.83514,-6.97174,PB,Cabedelo,-34.83,-6.98,69773,2920497.684
-48.85247,-23.99947,SP,Itapeva,-48.87,-23.98,9976,785542.379
-40.41872,-20.2788,ES,Viana,-40.49,-20.38,52852,406698.785
-52.58166,-29.09634,RS,Barros Cassal,-52.58,-29.09,11167,202944.903
-37.58019,-9.05128,AL,Mata Grande,-37.73,-9.11,25200,247876.618
-49.36661,-19.9061,MG,Itapagipe,-49.38,-19.9,15511,431336.153
-48.13913,-0.84658,PA,Vigia,-48.14,-0.85,54650,388467.986
-34.978,-7.13191,PB,Santa Rita,-34.97,-7.11,38732,281370.707
-35.08708,-8.1165,PE,Moreno,-35.09,-8.11,63792,695216.815
-35.08729,-8.11561,PE,Moreno,-35.09,-8.11,63792,695216.815
-56.73418,-2.64589,AM,Parintins,-56.73,-2.62,116439,1177066.784
-49.232,-26.898,SC,Indaial,-49.23,-26.89,72346,2976158.918
-35.99572,-8.28055,PE,Caruaru,-35.97,-8.28,369343,7610822.13
-38.419,-12.136,BA,Alagoinhas,-38.41,-12.13,153023,4261287.911
-48.11518,-15.8328,DF,Brasília,-47.93,-15.77,3094325,273613711.477
-40.87223,-14.8917,BA,Vitória da Conquista,-40.83,-14.86,343643,7263728.66
-40.508,-9.393,PE,Petrolina,-40.5,-9.39,359372,7266146.277
-49.232,-26.898,SC,Indaial,-49.23,-26.89,72346,2976158.918
-49.16253,-23.01957,SP,Cerqueira César,-49.16,-23.03,20391,741919.391
-47.619,-21.904,SP,Descalvado,-47.61,-21.9,34097,1560978.682
-47.80054,-20.32703,SP,Ituverava,-47.78,-20.33,42259,1593256.913
-51.04439,-21.16648,SP,Lavínia,-51.04,-21.16,12581,155478.847
-54.58368,-16.47608,MT,Rondonópolis,-54.63,-16.47,239613,11342557.913
-54.636,-16.471,MT,Rondonópolis,-54.63,-16.47,239613,11342557.913
-45.43,-21.551,MG,Varginha,-45.43,-21.55,137608,6297671.585
-49.934,-27.258,SC,Pouso Redondo,-49.93,-27.25,17965,552797.701
-47.70241,-21.55204,SP,Luís Antônio,-47.7,-21.55,15628,1386495.354
-37.29471,-9.53857,AL,Batalha,-37.12,-9.67,26951,207609.104
-42.78498,-5.11067,PI,Teresina,-42.8,-5.08,871126,22017655.091
-42.75132,-5.00615,PI,Teresina,-42.8,-5.08,871126,22017655.091
-41.32964,-21.78436,RJ,Campos dos Goytacazes,-41.32,-21.75,514643,29097630.749
-38.389,-6.414,RN,Luís Gomes,-38.38,-6.41,10175,78464.614
-47.414,-22.754,SP,Santa Bárbara d`Oeste,-47.41,-22.75,0,0.0
-44.46782,-4.52135,MA,Lima Campos,-44.46,-4.51,11943,148288.638
-38.5151,-3.9894,CE,Aquiraz,-38.39,-3.9,81581,2632275.987
-39.3185,-7.22049,CE,Juazeiro do Norte,-39.31,-7.21,278264,4873357.205
-39.409,-7.234,CE,Crato,-39.4,-7.23,133913,1759302.944
-41.686,-20.62,ES,Divino de São Lourenço,-41.68,-20.62,4236,63881.276
-41.50776,-16.75402,MG,Ponto dos Volantes,-41.5,-16.75,12235,96949.731
-44.4942,-5.30979,MA,Presidente Dutra,-44.49,-5.28,48264,585585.025
-51.36083,-26.0291,PR,Cruz Machado,-51.34,-26.01,18772,374574.968
-53.34482,-23.79186,PR,Umuarama,-53.32,-23.76,113416,3717097.88
-48.5176,-8.84,TO,Guaraí,-48.5,-8.83,26403,697645.433
-48.50099,-8.83803,TO,Guaraí,-48.5,-8.83,26403,697645.433
-51.30641,-24.33638,PR,Rio Branco do Ivaí,-51.31,-24.32,4121,79596.6
-49.232,-26.898,SC,Indaial,-49.23,-26.89,72346,2976158.918
-49.438,-16.757,GO,Abadia de Goiás,-49.43,-16.75,9158,202315.97
-40.14688,-6.58736,CE,Aiuaba,-40.12,-6.57,17584,129418.391
-42.001,-20.124,MG,Simonésia,-42.0,-20.12,19834,195923.733
-42.001,-20.124,MG,Simonésia,-42.0,-20.12,19834,195923.733
-68.46153,-3.39732,AM,Amaturá,-68.19,-3.36,11934,95481.988
-43.20339,-22.92678,RJ,Rio de Janeiro,-43.2,-22.9,6775561,354981483.803
-43.23848,-22.92968,RJ,Rio de Janeiro,-43.2,-22.9,6775561,354981483.803
-35.12228,-7.94291,PE,Paudalho,-35.18,-7.89,57346,872151.259
-40.39695,-18.70735,ES,Nova Venécia,-40.4,-18.71,50751,1006718.776
-40.32154,-4.83294,CE,Tamboril,-40.32,-4.83,26199,239925.071
-59.58646,-14.47771,MT,Nova Lacerda,-59.6,-14.47,6861,199348.694
-37.193,-10.492,SE,Nossa Senhora das Dores,-37.19,-10.49,26957,343410.691
-35.5567,-7.64174,PB,Natuba,-35.54,-7.64,10449,85989.115
-40.59725,-20.20046,ES,Santa Leopoldina,-40.52,-20.1,12171,202014.174
-40.53841,-20.02175,ES,Santa Leopoldina,-40.52,-20.1,12171,202014.174
-44.7,-4.967,MA,Joselândia,-44.7,-4.96,16228,85329.695
-46.388,-20.864,MG,Alpinópolis,-46.38,-20.86,20059,406388.112
-49.77216,-29.31403,RS,Torres,-49.72,-29.33,39381,1265562.889
-51.05909,0.02283,AP,Macapá,-51.06,0.03,522357,11434726.098
-49.532,-16.831,GO,Guapó,-49.53,-16.83,14206,255794.457
-50.012,-24.791,PR,Castro,-50.01,-24.79,72125,2763699.749
-50.012,-24.791,PR,Castro,-50.01,-24.79,72125,2763699.749
-40.62439,-20.13822,ES,Santa Leopoldina,-40.52,-20.1,12171,202014.174
-49.29,-21.202,SP,Urupês,-49.29,-21.2,13965,408305.401
-38.58843,-3.77591,CE,Fortaleza,-38.54,-3.71,2703391,67412733.423
-48.50781,-27.17777,SC,Bombinhas,-48.51,-27.13,20889,721662.017
-50.674,-26.615,SC,Timbó Grande,-50.67,-26.61,8003,190139.672
-49.232,-26.898,SC,Indaial,-49.23,-26.89,72346,2976158.918
-53.40546,-25.44035,PR,Boa Vista da Aparecida,-53.4,-25.43,7524,140884.3
-42.2026,-21.41017,RJ,Miracema,-42.19,-21.41,27134,569937.838
-49.29,-21.202,SP,Urupês,-49.29,-21.2,13965,408305.401
-51.41299,0.70881,AP,Porto Grande,-51.41,0.71,22927,338259.545
-40.43225,-20.34111,ES,Viana,-40.49,-20.38,52852,406698.785
-46.996,-22.971,SP,Valinhos,-46.99,-22.97,133169,6561112.198
-38.167,-6.294,RN,Marcelino Vieira,-38.16,-6.29,8325,70674.585
-48.04461,-1.51499,PA,Bujaru,-48.04,-1.51,29717,414517.289
-41.01048,-19.51553,ES,Baixo Guandu,-41.01,-19.51,31263,661516.833
-41.888,-21.205,RJ,Itaperuna,-41.88,-21.2,104354,3096744.621
-35.88929,-7.36608,PB,Queimadas,-35.89,-7.35,44388,509151.817
-53.72386,-26.06943,PR,Santo Antônio do Sudoeste,-53.72,-26.06,20354,501950.903
-41.504,-16.753,MG,Ponto dos Volantes,-41.5,-16.75,12235,96949.731
-39.60065,-16.3563,BA,Eunápolis,-39.58,-16.37,115360,3144084.908
-38.46953,-12.84089,BA,Salvador,-38.51,-12.97,2900319,63804120.227
-38.37569,-12.90837,BA,Salvador,-38.51,-12.97,2900319,63804120.227
-50.16035,-27.58103,SC,Palmeira,-50.15,-27.58,34109,1345323.761
-43.89767,-3.54553,MA,Urbano Santos,-43.4,-3.2,33791,196547.619
-49.232,-26.898,SC,Indaial,-49.23,-26.89,72346,2976158.918
-40.9352,-7.33039,PI,Padre Marcos,-40.9,-7.35,6879,62669.542
-45.78663,-5.13763,MA,Itaipava do Grajaú,-45.79,-5.14,16158,87607.249
-44.963,-22.576,SP,Cruzeiro,-44.96,-22.57,82895,2380398.715
-54.346,-15.528,MT,Primavera do Leste,-54.34,-15.52,63876,3918983.944
-51.50371,-27.17773,SC,Joaçaba,-51.5,-27.17,30684,1806708.03
-61.18651,-11.30905,RO,Cacoal,-61.44,-11.43,86416,2260643.565
-37.80088,-5.64509,RN,Apodi,-37.79,-5.66,35904,514269.827
-44.7,-4.967,MA,Joselândia,-44.7,-4.96,16228,85329.695
-45.294,-20.087,MG,Santo Antônio do Monte,-45.29,-20.08,28603,611529.29
-35.90172,-7.36802,PB,Queimadas,-35.89,-7.35,44388,509151.817
-49.48146,-28.75296,SC,Forquilhinha,-49.47,-28.74,27621,898164.426
-42.87401,-15.15492,MG,Monte Azul,-42.87,-15.15,20544,219183.538
-46.74017,-21.96382,SP,São João da Boa Vista,-46.79,-21.96,92315,3271394.194
-38.00037,-9.38776,AL,Delmiro Gouveia,-37.99,-9.38,52501,574185.995
-55.76471,-12.53754,MT,Sorriso,-55.71,-12.54,94941,6233674.516
-49.03797,-22.29736,SP,Bauru,-49.06,-22.31,381706,15324591.287
-35.76192,-6.82993,PB,Arara,-35.75,-6.82,13613,102584.726
-35.76423,-6.83488,PB,Arara,-35.75,-6.82,13613,102584.726
-52.1218,-21.8079,SP,Presidente Epitácio,-52.11,-21.76,44572,850787.65
-51.03896,-29.99159,RS,Alvorada,-51.08,-29.98,8381,335010.838
-39.57962,-13.31179,BA,Jiquiriçá,-39.57,-13.25,14576,117538.304
-53.59562,-27.09611,SC,São João do Oeste,-53.59,-27.09,6423,273810.581
-38.46827,-12.90179,BA,Salvador,-38.51,-12.97,2900319,63804120.227
-52.43332,-29.71914,RS,Santa Cruz do Sul,-52.42,-29.71,132271,9831717.944
-49.98969,-20.43641,SP,Votuporanga,-49.97,-20.42,96106,2953318.009
-38.94496,-15.67901,BA,Canavieiras,-38.94,-15.67,30722,343813.459
-37.451,-6.486,PB,São Bento,-37.45,-6.48,45989,271177.209
-37.451,-6.486,PB,São Bento,-37.45,-6.48,45989,271177.209
-44.91094,-20.1694,MG,Divinópolis,-44.88,-20.13,242505,6829550.571
-47.49,-7.336,TO,Filadélfia,-47.49,-7.33,8892,111412.819
-56.004,-28.661,RS,São Borja,-56.0,-28.66,59768,1935768.021
-51.939,-23.425,PR,Maringá,-51.93,-23.42,436472,19311874.789
-38.517,-11.1,BA,Cipó,-38.51,-11.1,17402,134505.794
-43.142,-7.775,PI,Rio Grande do Piauí,-43.14,-7.77,6434,53995.155
-43.142,-7.775,PI,Rio Grande do Piauí,-43.14,-7.77,6434,53995.155
-47.689,-23.35,SP,Iperó,-47.68,-23.35,38771,684149.339
-38.49298,-3.83573,CE,Fortaleza,-38.54,-3.71,2703391,67412733.423
-49.7932,-26.10831,PR,Rio Negro,-49.79,-26.1,34645,1239562.042
-48.28041,-18.9121,MG,Uberlândia,-48.27,-18.91,706597,37628200.679
-35.10739,-8.12141,PE,Moreno,-35.09,-8.11,63792,695216.815
-38.896,-13.113,BA,Jaguaripe,-38.89,-13.11,19162,179681.669
-38.64117,-12.76064,BA,Salvador,-38.51,-12.97,2900319,63804120.227
-50.992,-29.944,RS,Gravataí,-50.99,-29.94,285564,12396458.365
-40.309,-5.396,CE,Independência,-40.3,-5.39,26196,248160.034
-40.79888,-9.50483,PE,Petrolina,-40.5,-9.39,359372,7266146.277
-43.87266,-16.70616,MG,Montes Claros,-43.86,-16.73,417478,9714238.312
-43.8558,-16.70242,MG,Montes Claros,-43.86,-16.73,417478,9714238.312
-48.3728,-1.37181,PA,Ananindeua,-48.37,-1.36,540410,8165793.045
-49.41361,-26.2138,SC,São Bento do Sul,-49.37,-26.25,86317,3323764.455
-42.80904,-8.14534,PI,Brejo do Piauí,-42.82,-8.21,3824,35021.116
-35.20985,-6.26238,RN,Goianinha,-35.2,-6.26,27004,410084.009
-52.516,-0.842,AP,Laranjal do Jari,-52.51,-0.84,52302,970378.22
-43.92325,-15.15293,MG,Jaíba,-43.67,-15.33,39850,604640.902
-40.248,-15.249,BA,Itapetinga,-40.24,-15.24,77408,1177520.68
-38.45511,-12.93665,BA,Salvador,-38.51,-12.97,2900319,63804120.227
-42.139,-19.79,MG,Caratinga,-42.13,-19.79,93124,1840235.95
-52.484,-31.763,RS,Capão do Leão,-52.48,-31.76,25462,550615.379
-51.939,-23.425,PR,Maringá,-51.93,-23.42,436472,19311874.789
-49.17223,-26.73059,SC,Pomerode,-49.17,-26.74,34561,2119306.75
-44.4044,-3.63988,MA,Cantanhede,-44.37,-3.63,22236,130784.205
-50.10776,-20.94861,SP,Turiúba,-50.1,-20.93,2024,39301.603
-34.93443,-8.18931,PE,Jaboatão dos Guararapes,-35.01,-8.11,711330,13870739.477
-52.199,-23.405,PR,Ourizona,-52.19,-23.4,3423,99057.86
-39.741,-7.002,CE,Altaneira,-39.74,-7.0,7712,58441.564
-48.03901,-21.50304,SP,Ribeirão Preto,-47.81,-21.17,720116,35355226.789
-48.25933,-15.93744,GO,Santo Antônio do Descoberto,-48.25,-15.93,76871,758581.906
-39.375,-14.678,BA,Itajuípe,-39.37,-14.67,20309,226756.892
-38.511,-12.971,BA,Salvador,-38.51,-12.97,2900319,63804120.227
-42.27723,-6.80086,PI,Santa Rosa do Piauí,-42.28,-6.79,5254,41807.69
-46.636,-23.548,SP,São Paulo,-46.63,-23.54,12396372,763805984.798
-46.3978,-23.51571,SP,São Paulo,-46.63,-23.54,12396372,763805984.798
-35.209,-5.795,RN,Natal,-35.2,-5.79,896708,24855507.374
-49.96397,-20.40312,SP,Votuporanga,-49.97,-20.42,96106,2953318.009
-46.7429,-21.324,MG,Guaxupé,-46.71,-21.3,52234,2239217.108
-57.88465,-13.6645,MT,Campo Novo do Parecis,-57.89,-13.67,36917,3400992.703
-39.00689,-4.96996,CE,Quixadá,-39.01,-4.97,88899,1005661.167
-49.91174,-26.33671,SC,Itaiópolis,-49.9,-26.33,21889,772918.25
-48.64168,-20.90472,SP,Monte Azul Paulista,-48.64,-20.9,18928,565439.175
-44.74895,-1.83112,MA,Cururupu,-44.86,-1.82,32559,230658.606
-48.558,-22.509,SP,Igaraçu do Tietê,-48.55,-22.5,24821,326750.169
-36.49366,-7.72809,PB,Caraúbas,-36.49,-7.72,20588,377473.825
-52.10137,-24.66414,PR,Mato Rico,-52.14,-24.7,3142,71831.614
-48.558,-22.509,SP,Igaraçu do Tietê,-48.55,-22.5,24821,326750.169
-47.58816,-20.31062,SP,Jeriquara,-47.58,-20.31,3143,103672.344
-68.253,-6.425,AM,Itamarati,-68.25,-6.42,7777,102297.688
-48.558,-22.509,SP,Igaraçu do Tietê,-48.55,-22.5,24821,326750.169
-48.56657,-22.5224,SP,Igaraçu do Tietê,-48.55,-22.5,24821,326750.169
-40.8348,-21.0087,ES,Itapemirim,-40.83,-21.01,34957,4818609.246
-47.57187,-10.29838,TO,Lagoa do Tocantins,-47.55,-10.37,4470,45685.074
-37.52764,-6.18619,PB,Belém do Brejo do Cruz,-37.53,-6.18,7356,68296.729
-56.084,-13.838,MT,Nova Mutum,-56.08,-13.83,48222,3159438.257
-48.572,-19.761,MG,Campo Florido,-48.57,-19.76,8383,487291.84
-43.324,-4.133,MA,Afonso Cunha,-43.32,-4.13,6631,46161.765
-49.85628,-21.53634,SP,Promissão,-49.85,-21.53,41211,1338445.394
-40.27692,-8.98662,PE,Petrolina,-40.5,-9.39,359372,7266146.277
-40.98153,-9.17637,PE,Petrolina,-40.5,-9.39,359372,7266146.277
-46.45932,-23.48383,SP,São Paulo,-46.63,-23.54,12396372,763805984.798
-48.30829,-20.31524,SP,Guaíra,-48.31,-20.31,41283,3410534.948
-40.069,-13.027,BA,Nova Itarana,-40.06,-13.02,8328,56258.374
-38.50708,-6.37365,PB,Poço Dantas,-38.49,-6.4,3877,37040.044
-38.53043,-6.34737,PB,Poço Dantas,-38.49,-6.4,3877,37040.044
-38.37775,-12.83849,BA,Salvador,-38.51,-12.97,2900319,63804120.227
-45.44128,-21.55728,MG,Varginha,-45.43,-21.55,137608,6297671.585
-45.69748,-20.18138,MG,Iguatama,-45.71,-20.17,7901,356523.053
-49.95851,-20.42686,SP,Votuporanga,-49.97,-20.42,96106,2953318.009
-43.84904,-20.00414,MG,Nova Lima,-43.84,-19.98,97378,11859912.931
-43.94208,-20.16594,MG,Nova Lima,-43.84,-19.98,97378,11859912.931
-52.696,-23.476,PR,Indianópolis,-52.69,-23.47,7009,372837.841
-48.03691,-21.02844,SP,Pontal,-48.03,-21.02,51717,909986.249
-38.967,-12.267,BA,Feira de Santana,-38.96,-12.26,624107,14898191.625
-44.34974,-9.06531,PI,Bom Jesus,-44.35,-9.07,25584,839542.799
-49.95983,-1.45926,PA,Curralinho,-49.79,-1.81,35530,254632.882
-43.17132,-19.92814,MG,Rio Piracicaba,-43.17,-19.92,14325,774127.21
-61.96703,-10.85546,RO,Ji-Paraná,-61.94,-10.88,131026,3782971.683
-47.13112,-22.98076,SP,Campinas,-47.06,-22.9,1223237,65874912.956
-47.15264,-22.93685,SP,Campinas,-47.06,-22.9,1223237,65874912.956
-48.342,-1.355,PA,Marituba,-48.34,-1.35,135812,1932709.77
-46.47278,-23.96184,SP,São Vicente,-46.39,-23.96,6476,67526.912
-34.97873,-7.13477,PB,Santa Rita,-34.97,-7.11,38732,281370.707
-43.438,-2.51,MA,Primeira Cruz,-43.43,-2.5,15545,71617.834
-49.14502,-26.68113,SC,Pomerode,-49.17,-26.74,34561,2119306.75
-39.39972,-12.93505,BA,Varzedo,-39.39,-12.97,8734,106359.263
-53.81591,-25.67938,PR,Capanema,-53.8,-25.67,69828,1107441.415
-44.89091,-20.14363,MG,Divinópolis,-44.88,-20.13,242505,6829550.571
-48.98496,-28.47558,SC,Tubarão,-49.0,-28.46,107143,3961861.768
-46.793,-18.844,MG,Guimarânia,-46.79,-18.84,8168,222423.622
-52.985,-22.766,PR,Nova Londrina,-52.98,-22.76,13188,345262.954
-52.19704,-28.45628,RS,Marau,-52.2,-28.44,45523,2221530.651
-49.01023,-28.48659,SC,Tubarão,-49.0,-28.46,107143,3961861.768
-43.41587,-22.8105,RJ,Nilópolis,-43.41,-22.8,162893,2904425.73
-38.731,-4.226,CE,Redenção,-38.73,-4.22,86326,1867762.773
-49.007,-28.467,SC,Tubarão,-49.0,-28.46,107143,3961861.768
-44.0306,-22.49905,RJ,Pinheiral,-44.0,-22.51,25563,716232.632
-39.40961,-7.23442,CE,Crato,-39.4,-7.23,133913,1759302.944
-41.49785,-16.75261,MG,Ponto dos Volantes,-41.5,-16.75,12235,96949.731
-36.293,-8.316,PE,Tacaimbó,-36.29,-8.31,12843,199777.401
-50.15248,-15.94072,GO,Goiás,-50.13,-15.93,22122,530139.957
-39.86692,-11.41151,BA,São José do Jacuípe,-39.86,-11.41,10546,88820.274
-43.99203,-19.96655,MG,Belo Horizonte,-43.95,-19.81,2530701,97205324.544
-47.61387,-16.76896,GO,Cristalina,-47.61,-16.76,61385,2514306.07
-44.608,-19.86,MG,Pará de Minas,-44.6,-19.86,95616,3121650.422
-43.42033,-22.41769,RJ,Paty do Alferes,-43.41,-22.42,27942,557210.684
-43.40214,-22.32048,RJ,Paty do Alferes,-43.41,-22.42,27942,557210.684
-46.803,-21.299,MG,Guaranésia,-46.8,-21.29,19014,476945.334
-44.826,-2.199,MA,Central do Maranhão,-44.82,-2.19,8806,46964.21
-42.7852,-5.09977,PI,Teresina,-42.8,-5.08,871126,22017655.091
-50.5458,-20.68537,SP,Auriflama,-50.55,-20.68,15316,310562.57
-43.00369,-22.79912,RJ,São Gonçalo,-43.05,-22.82,1098357,18351499.718
-42.92511,-19.05652,MG,Dores de Guanhães,-42.92,-19.05,5139,158758.908
-48.95469,-16.37263,GO,Anápolis,-48.95,-16.32,396526,14738302.154
-44.303,-2.53,MA,São Luís,-44.3,-2.52,1115932,32103746.491
-46.9295,-23.42859,SP,Santana de Parnaíba,-46.91,-23.44,145073,9417114.223
-39.296,-7.933,PE,Serrita,-39.29,-7.93,19226,138384.775
-46.876,-23.511,SP,Barueri,-46.87,-23.51,279704,52820507.84
-47.477,-20.257,SP,Pedregulho,-47.47,-20.25,16876,1058055.532
-44.88641,-20.14618,MG,Divinópolis,-44.88,-20.13,242505,6829550.571
-44.88853,-20.14496,MG,Divinópolis,-44.88,-20.13,242505,6829550.571
-45.70391,-22.25049,MG,Santa Rita do Sapucaí,-45.7,-22.25,44226,1649992.305
